선사코드,선사명,접안시간,출항시간,체류시간,체류시간_day,체류시간_time,체류시간_totalTime(시간),상태
SKR,SINOKOR INCHEON,2016-08-18 3:00,2016-08-18 6:00,0 days 03:00:00,0,3,3,DEPARTED
BLA,KATRIN S,2016-08-18 6:05,2016-08-18 16:00,0 days 09:55:00,0,9,9,DEPARTED
APL,APL SINGAPORE,2016-08-18 10:25,2016-08-18 23:59,0 days 13:34:00,0,13,13,DEPARTED
HJS,MAERSK SEBAROK,2016-08-18 14:15,2016-08-19 2:00,0 days 11:45:00,0,11,11,DEPARTED
SKR,HAN SE,2016-08-19 0:08,2016-08-19 3:00,0 days 02:52:00,0,2,2,DEPARTED
MOL,HERMANN WULFF,2016-08-19 2:10,2016-08-19 12:00,0 days 09:50:00,0,9,9,DEPARTED
DJS,DONGJIN TOKUYAMA,2016-08-19 3:00,2016-08-19 5:00,0 days 02:00:00,0,2,2,DEPARTED
HLC,SEOUL EXPRESS,2016-08-19 10:15,2016-08-20 10:00,0 days 23:45:00,0,23,23,DEPARTED
MAE,MARGRETHE MAERSK,2016-08-19 18:20,2016-08-20 4:30,0 days 10:10:00,0,10,10,DEPARTED
APL,COLOMBO SKX,2016-08-20 10:00,2016-08-20 18:00,0 days 08:00:00,0,8,8,DEPARTED
OOL,OOCL LONDON,2016-08-20 10:14,2016-08-21 8:00,0 days 21:46:00,0,21,21,DEPARTED
SKR,SINOKOR ULSAN,2016-08-20 11:00,2016-08-20 13:00,0 days 02:00:00,0,2,2,DEPARTED
MAE,SKAGEN MAERSK,2016-08-20 12:32,2016-08-21 10:00,0 days 21:28:00,0,21,21,DEPARTED
APL,ASIATIC DAWN,2016-08-20 18:10,2016-08-21 6:00,0 days 11:50:00,0,11,11,DEPARTED
SKR,HAN SE,2016-08-21 7:50,2016-08-21 10:00,0 days 02:10:00,0,2,2,DEPARTED
APL,APL GWANGYANG,2016-08-21 10:20,2016-08-21 22:00,0 days 11:40:00,0,11,11,DEPARTED
MOL,MOL BENEFACTOR,2016-08-21 14:30,2016-08-22 4:00,0 days 13:30:00,0,13,13,DEPARTED
NYK,NYK LIBRA,2016-08-21 18:10,2016-08-22 18:00,0 days 23:50:00,0,23,23,DEPARTED
MOL,SIMA PERFECT,2016-08-22 0:00,2016-08-22 10:00,0 days 10:00:00,0,10,10,DEPARTED
APL,APL DETROIT,2016-08-22 6:20,2016-08-22 20:00,0 days 13:40:00,0,13,13,DEPARTED
HLC,HANOVER EXPRESS,2016-08-22 12:00,2016-08-23 2:00,0 days 14:00:00,0,14,14,DEPARTED
MAE,MAERSK SALALAH,2016-08-22 20:35,2016-08-23 8:02,0 days 11:27:00,0,11,11,DEPARTED
SKR,KHARIS VENUS,2016-08-23 2:00,2016-08-23 4:00,0 days 02:00:00,0,2,2,DEPARTED
APL,APL PHILIPPINES,2016-08-23 10:00,2016-08-23 22:00,0 days 12:00:00,0,12,12,DEPARTED
HAS,NOVA JST1,2016-08-23 10:00,2016-08-23 13:00,0 days 03:00:00,0,3,3,DEPARTED
BLA,HYUNDAI PLATINUM,2016-08-23 21:00,2016-08-24 8:00,0 days 11:00:00,0,11,11,DEPARTED
MAE,MAERSK SEMBAWANG,2016-08-24 4:12,2016-08-24 20:02,0 days 15:50:00,0,15,15,DEPARTED
BLA,TEXAS TRADER,2016-08-24 10:40,2016-08-24 20:00,0 days 09:20:00,0,9,9,DEPARTED
SKR,SINOKOR ULSAN,2016-08-24 13:00,2016-08-24 16:00,0 days 03:00:00,0,3,3,DEPARTED
SKR,SINOKOR INCHEON,2016-08-25 4:00,2016-08-25 6:00,0 days 02:00:00,0,2,2,DEPARTED
APL,COLOMBO SKX,2016-08-25 6:00,2016-08-25 12:30,0 days 06:30:00,0,6,6,DEPARTED
MAE,JOHANNES-S ALS,2016-08-25 7:48,2016-08-25 14:02,0 days 06:14:00,0,6,6,DEPARTED
APL,APL THAILAND,2016-08-25 12:00,2016-08-26 2:00,0 days 14:00:00,0,14,14,DEPARTED
SKR,HAN SE,2016-08-25 18:35,2016-08-25 22:00,0 days 03:25:00,0,3,3,DEPARTED
HJS,MAERSK SENANG,2016-08-26 4:00,2016-08-26 14:00,0 days 10:00:00,0,10,10,DEPARTED
BLA,KATRIN S,2016-08-26 4:36,2016-08-26 14:00,0 days 09:24:00,0,9,9,DEPARTED
MOL,MOL SPARKLE,2016-08-26 10:10,2016-08-26 20:00,0 days 09:50:00,0,9,9,DEPARTED
MAE,METTE MAERSK,2016-08-26 16:00,2016-08-27 8:00,0 days 16:00:00,0,16,16,DEPARTED
MAE,CHASTINE MAERSK,2016-08-26 20:47,2016-08-28 8:12,1 days 11:25:00,1,11,35,DEPARTED
OOL,OOCL LUXEMBOURG,2016-08-27 10:50,2016-08-28 10:10,0 days 23:20:00,0,23,23,DEPARTED
APL,ASIATIC ECLIPSE,2016-08-27 14:00,2016-08-28 0:00,0 days 10:00:00,0,10,10,DEPARTED
APL,COLOMBO SKX,2016-08-27 20:00,2016-08-28 2:00,0 days 06:00:00,0,6,6,DEPARTED
MOL,MOL PACE,2016-08-28 4:10,2016-08-28 22:00,0 days 17:50:00,0,17,17,DEPARTED
CKL,SKY DUKE,2016-08-28 11:00,2016-08-28 15:00,0 days 04:00:00,0,4,4,DEPARTED
KKL,SAN FRANCISCO,2016-08-28 12:00,2016-08-29 12:00,1 days 00:00:00,1,0,24,DEPARTED
SKR,HAN SE,2016-08-28 14:00,2016-08-28 17:00,0 days 03:00:00,0,3,3,DEPARTED
ZIM,ZIM DJIBOUTI,2016-08-28 16:20,2016-08-29 12:00,0 days 19:40:00,0,19,19,DEPARTED
HLC,BUDAPEST EXPRESS,2016-08-29 0:30,2016-08-29 16:00,0 days 15:30:00,0,15,15,DEPARTED
MOL,SIMA SADAF,2016-08-29 14:00,2016-08-30 2:00,0 days 12:00:00,0,12,12,DEPARTED
APL,APL SANTIAGO,2016-08-29 14:10,2016-08-30 6:00,0 days 15:50:00,0,15,15,DEPARTED
MAE,MAERSK STEPNICA,2016-08-29 18:30,2016-08-30 9:58,0 days 15:28:00,0,15,15,DEPARTED
HAS,NOVA JST1,2016-08-29 21:00,2016-08-30 8:00,0 days 11:00:00,0,11,11,DEPARTED
SKR,KHARIS VENUS,2016-08-30 9:00,2016-08-30 12:00,0 days 03:00:00,0,3,3,DEPARTED
APL,APL CHINA,2016-08-30 10:00,2016-08-30 22:00,0 days 12:00:00,0,12,12,DEPARTED
APL,APL GUAM,2016-08-30 20:00,2016-08-31 8:00,0 days 12:00:00,0,12,12,DEPARTED
MAE,O.M.AGARUM ALS,2016-08-31 2:00,2016-08-31 8:00,0 days 06:00:00,0,6,6,DEPARTED
APL,COLOMBO SKX,2016-08-31 4:00,2016-08-31 15:00,0 days 11:00:00,0,11,11,DEPARTED
SKR,SINOKOR ULSAN,2016-08-31 16:30,2016-08-31 19:00,0 days 02:30:00,0,2,2,DEPARTED
BLA,TEXAS TRADER,2016-09-01 1:00,2016-09-01 14:00,0 days 13:00:00,0,13,13,DEPARTED
SKR,SINOKOR INCHEON,2016-09-01 6:00,2016-09-01 8:00,0 days 02:00:00,0,2,2,DEPARTED
MAE,MAERSK SEMBAWANG,2016-09-01 11:18,2016-09-01 20:00,0 days 08:42:00,0,8,8,DEPARTED
APL,APL PHILIPPINES,2016-09-01 11:40,2016-09-02 2:00,0 days 14:20:00,0,14,14,DEPARTED
MOL,CAPE MAGNUS,2016-09-02 0:05,2016-09-02 12:00,0 days 11:55:00,0,11,11,DEPARTED
NYK,NYK CONSTELLATION,2016-09-02 8:10,2016-09-02 22:00,0 days 13:50:00,0,13,13,DEPARTED
SKR,HAN SE,2016-09-02 15:40,2016-09-02 18:00,0 days 02:20:00,0,2,2,DEPARTED
MSC,MSC SVEVA,2016-09-02 18:00,2016-09-03 12:00,0 days 18:00:00,0,18,18,DEPARTED
BLA,KATRIN S,2016-09-02 22:20,2016-09-03 11:00,0 days 12:40:00,0,12,12,DEPARTED
APL,WARNOW PERCH,2016-09-03 0:20,2016-09-03 12:00,0 days 11:40:00,0,11,11,DEPARTED
DJS,DONGJIN TOKUYAMA,2016-09-03 6:00,2016-09-03 8:00,0 days 02:00:00,0,2,2,DEPARTED
SKR,SINOKOR ULSAN,2016-09-03 9:50,2016-09-03 12:00,0 days 02:10:00,0,2,2,DEPARTED
DJS,DONGJIN HAKATA,2016-09-03 13:34,2016-09-03 19:00,0 days 05:26:00,0,5,5,DEPARTED
OOL,OOCL SHENZHEN,2016-09-03 14:10,2016-09-04 16:00,1 days 01:50:00,1,1,25,DEPARTED
MAE,CHARLOTTE MAERSK,2016-09-03 14:15,2016-09-04 14:00,0 days 23:45:00,0,23,23,DEPARTED
APL,COLOMBO SKX,2016-09-03 16:15,2016-09-03 22:00,0 days 05:45:00,0,5,5,DEPARTED
HLC,ALM CRYSTAL,2016-09-04 0:20,2016-09-04 8:00,0 days 07:40:00,0,7,7,DEPARTED
SKR,HAN SE,2016-09-04 9:00,2016-09-04 11:00,0 days 02:00:00,0,2,2,DEPARTED
APL,APL LE,2016-09-04 12:00,2016-09-05 4:00,0 days 16:00:00,0,16,16,DEPARTED
CKL,SKY DUKE,2016-09-04 15:25,2016-09-04 17:00,0 days 01:35:00,0,1,1,DEPARTED
MOL,MOL PARADISE,2016-09-04 18:20,2016-09-05 14:00,0 days 19:40:00,0,19,19,DEPARTED
HLC,TSINGTAO EXPRESS,2016-09-04 18:40,2016-09-05 12:00,0 days 17:20:00,0,17,17,DEPARTED
APL,APL CHARLESTON,2016-09-05 10:10,2016-09-06 4:00,0 days 17:50:00,0,17,17,DEPARTED
MAE,CONTI ANNAPURNA,2016-09-05 14:24,2016-09-06 2:04,0 days 11:40:00,0,11,11,DEPARTED
MOL,ORIENTAL BRIGHT,2016-09-05 16:15,2016-09-06 6:00,0 days 13:45:00,0,13,13,DEPARTED
SKR,KHARIS VENUS,2016-09-06 2:30,2016-09-06 5:00,0 days 02:30:00,0,2,2,DEPARTED
NYK,E.R. CANADA,2016-09-06 4:15,2016-09-06 20:00,0 days 15:45:00,0,15,15,DEPARTED
HAS,NOVA JST1,2016-09-06 10:00,2016-09-06 12:00,0 days 02:00:00,0,2,2,DEPARTED
APL,APL ,2016-09-06 10:20,2016-09-06 23:58,0 days 13:38:00,0,13,13,DEPARTED
SKR,SINOKOR ULSAN,2016-09-07 14:00,2016-09-07 17:00,0 days 03:00:00,0,3,3,DEPARTED
BLA,TEXAS TRADER,2016-09-07 14:00,2016-09-08 6:00,0 days 16:00:00,0,16,16,DEPARTED
APL,COLOMBO SKX,2016-09-08 0:05,2016-09-08 8:00,0 days 07:55:00,0,7,7,DEPARTED
APL,APL SPAIN,2016-09-08 4:40,2016-09-09 4:00,0 days 23:20:00,0,23,23,DEPARTED
SKR,SINOKOR INCHEON,2016-09-08 7:30,2016-09-08 10:30,0 days 03:00:00,0,3,3,DEPARTED
MOL,MOL SEABREEZE,2016-09-08 8:10,2016-09-08 22:00,0 days 13:50:00,0,13,13,DEPARTED
HAS,NOVA JST1,2016-09-08 11:20,2016-09-08 13:00,0 days 01:40:00,0,1,1,DEPARTED
APL,APL CHINA,2016-09-08 12:10,2016-09-09 6:00,0 days 17:50:00,0,17,17,DEPARTED
SKR,HAN SE,2016-09-08 15:00,2016-09-08 23:00,0 days 08:00:00,0,8,8,DEPARTED
DJS,DONGJIN TOKUYAMA,2016-09-09 2:30,2016-09-09 5:00,0 days 02:30:00,0,2,2,DEPARTED
MAE,MAERSK KITHIRA,2016-09-09 6:24,2016-09-09 14:36,0 days 08:12:00,0,8,8,DEPARTED
APL,CMA CGM,2016-09-09 6:40,2016-09-10 8:00,1 days 01:20:00,1,1,25,DEPARTED
HMM,HYUNDAI FORWARD,2016-09-09 12:00,2016-09-10 6:00,0 days 18:00:00,0,18,18,DEPARTED
NYK,ALLISE P,2016-09-09 16:40,2016-09-10 10:00,0 days 17:20:00,0,17,17,DEPARTED
CKL,SKY DUKE,2016-09-10 6:20,2016-09-10 10:00,0 days 03:40:00,0,3,3,DEPARTED
APL,ASIATIC DAWN,2016-09-10 8:00,2016-09-10 16:00,0 days 08:00:00,0,8,8,DEPARTED
MSC,MSC OLIVER,2016-09-10 10:00,2016-09-11 4:00,0 days 18:00:00,0,18,18,DEPARTED
SKR,HAN SE,2016-09-10 11:45,2016-09-10 14:00,0 days 02:15:00,0,2,2,DEPARTED
APL,CMA CGM,2016-09-10 12:20,2016-09-11 8:00,0 days 19:40:00,0,19,19,DEPARTED
APL,COLOMBO SKX,2016-09-10 16:00,2016-09-10 22:00,0 days 06:00:00,0,6,6,DEPARTED
MAE,CAROLINE MAERSK,2016-09-11 0:32,2016-09-12 4:15,1 days 03:43:00,1,3,27,DEPARTED
APL,APL CHONGQING,2016-09-11 8:20,2016-09-12 2:00,0 days 17:40:00,0,17,17,DEPARTED
BLA,KATRIN S,2016-09-11 11:00,2016-09-12 2:00,0 days 15:00:00,0,15,15,DEPARTED
HLC,FRANKFURT EXPRESS,2016-09-12 4:30,2016-09-12 18:00,0 days 13:30:00,0,13,13,DEPARTED
KKL,SEATTLE BRIDGE,2016-09-12 6:35,2016-09-13 4:00,0 days 21:25:00,0,21,21,DEPARTED
MOL,MOL COSMOS,2016-09-12 10:10,2016-09-13 8:00,0 days 21:50:00,0,21,21,DEPARTED
MAE,MAERSK STOCKHOLM,2016-09-12 20:30,2016-09-13 8:00,0 days 11:30:00,0,11,11,DEPARTED
MOL,SIMA PERFECT,2016-09-13 6:40,2016-09-13 18:00,0 days 11:20:00,0,11,11,DEPARTED
SKR,KHARIS VENUS,2016-09-13 7:00,2016-09-13 10:00,0 days 03:00:00,0,3,3,DEPARTED
APL,APL GUAM,2016-09-13 10:00,2016-09-15 6:00,1 days 20:00:00,1,20,44,DEPARTED
HAS,NOVA JST1,2016-09-13 10:00,2016-09-13 15:00,0 days 05:00:00,0,5,5,DEPARTED
APL,APL KOREA,2016-09-13 10:15,2016-09-13 20:00,0 days 09:45:00,0,9,9,DEPARTED
SKR,SINOKOR INCHEON,2016-09-14 5:00,2016-09-14 7:00,0 days 02:00:00,0,2,2,DEPARTED
BLA,TEXAS TRADER,2016-09-14 7:00,2016-09-14 19:00,0 days 12:00:00,0,12,12,DEPARTED
MAE,NICOLAI MAERSK,2016-09-14 8:10,2016-09-14 13:54,0 days 05:44:00,0,5,5,DEPARTED
SKR,SINOKOR ULSAN,2016-09-14 13:15,2016-09-14 16:00,0 days 02:45:00,0,2,2,DEPARTED
APL,COLOMBO SKX,2016-09-14 16:00,2016-09-15 0:00,0 days 08:00:00,0,8,8,DEPARTED
CKL,SKY DUKE,2016-09-15 2:20,2016-09-15 6:00,0 days 03:40:00,0,3,3,DEPARTED
MOL,MOL SPARKLE,2016-09-16 8:00,2016-09-16 20:00,0 days 12:00:00,0,12,12,DEPARTED
APL,APL ,2016-09-16 8:00,2016-09-17 0:00,0 days 16:00:00,0,16,16,DEPARTED
MAE,MAERSK KIMI,2016-09-16 8:20,2016-09-16 18:00,0 days 09:40:00,0,9,9,DEPARTED
SKR,HAN SE,2016-09-16 15:00,2016-09-16 20:00,0 days 05:00:00,0,5,5,DEPARTED
MAE,MARIT MAERSK,2016-09-16 20:33,2016-09-17 10:30,0 days 13:57:00,0,13,13,DEPARTED
APL,APL NORWAY,2016-09-16 22:10,2016-09-17 18:00,0 days 19:50:00,0,19,19,DEPARTED
APL,COLOMBO SKX,2016-09-17 6:10,2016-09-17 12:00,0 days 05:50:00,0,5,5,DEPARTED
MAE,CLIFFORD MAERSK,2016-09-17 13:01,2016-09-18 8:10,0 days 19:09:00,0,19,19,DEPARTED
NYK,NYK DELPHINUS,2016-09-17 15:00,2016-09-18 6:00,0 days 15:00:00,0,15,15,DEPARTED
APL,APL LATVIA,2016-09-17 20:15,2016-09-18 14:00,0 days 17:45:00,0,17,17,DEPARTED
HMM,HYUNDAI PLATINUM,2016-09-18 8:30,2016-09-19 2:00,0 days 17:30:00,0,17,17,DEPARTED
NYK,NYK NEBULA,2016-09-18 12:00,2016-09-19 2:00,0 days 14:00:00,0,14,14,DEPARTED
APL,ASIATIC ECLIPSE,2016-09-18 16:30,2016-09-19 2:00,0 days 09:30:00,0,9,9,DEPARTED
BLA,KATRIN S,2016-09-18 18:00,2016-09-19 8:00,0 days 14:00:00,0,14,14,DEPARTED
MOL,SIMA SADAF,2016-09-19 4:15,2016-09-19 14:00,0 days 09:45:00,0,9,9,DEPARTED
OOL,OOCL UTAH,2016-09-19 4:20,2016-09-19 20:00,0 days 15:40:00,0,15,15,DEPARTED
ZIM,ZIM ANTWERP,2016-09-19 10:10,2016-09-20 10:00,0 days 23:50:00,0,23,23,DEPARTED
APL,APL MIAMI,2016-09-19 18:20,2016-09-20 8:00,0 days 13:40:00,0,13,13,DEPARTED
HLC,HYUNDAI SPLENDOR,2016-09-19 22:10,2016-09-20 12:00,0 days 13:50:00,0,13,13,DEPARTED
MAE,MAERSK SALINA,2016-09-20 11:00,2016-09-20 20:22,0 days 09:22:00,0,9,9,DEPARTED
NYK,NYK LODESTAR,2016-09-20 12:30,2016-09-21 20:00,1 days 07:30:00,1,7,31,DEPARTED
APL,APL SINGAPORE,2016-09-20 14:25,2016-09-21 4:00,0 days 13:35:00,0,13,13,DEPARTED
MAE,JOHANNES-S ALS,2016-09-20 22:30,2016-09-21 3:53,0 days 05:23:00,0,5,5,DEPARTED
BLA,TEXAS TRADER,2016-09-21 9:00,2016-09-21 22:00,0 days 13:00:00,0,13,13,DEPARTED
HAS,NOVA JST1,2016-09-21 21:30,2016-09-21 23:00,0 days 01:30:00,0,1,1,DEPARTED
APL,APL KOREA,2016-09-22 10:16,2016-09-23 4:00,0 days 17:44:00,0,17,17,DEPARTED
MOL,CAPE MAGNUS,2016-09-22 12:00,2016-09-22 22:00,0 days 10:00:00,0,10,10,DEPARTED
APL,APL SCOTLAND,2016-09-22 14:20,2016-09-23 16:00,1 days 01:40:00,1,1,25,DEPARTED
APL,CMA CGM,2016-09-23 4:20,2016-09-24 8:00,1 days 03:40:00,1,3,27,DEPARTED
MAE,MAERSK KYRENIA,2016-09-23 6:20,2016-09-23 12:00,0 days 05:40:00,0,5,5,DEPARTED
APL,COLOMBO SKX,2016-09-23 10:00,2016-09-23 18:00,0 days 08:00:00,0,8,8,DEPARTED
NYK,NYK DELPHINUS,2016-09-23 14:00,2016-09-23 20:30,0 days 06:30:00,0,6,6,DEPARTED
CMA,NILEDUTCH ORCA,2016-09-23 18:00,2016-09-24 4:00,0 days 10:00:00,0,10,10,DEPARTED
MAE,MARCHEN MAERSK,2016-09-23 23:00,2016-09-24 14:11,0 days 15:11:00,0,15,15,DEPARTED
HMM,HYUNDAI BUSAN,2016-09-24 8:20,2016-09-25 4:00,0 days 19:40:00,0,19,19,DEPARTED
BLA,KATRIN S,2016-09-24 11:00,2016-09-25 0:00,0 days 13:00:00,0,13,13,DEPARTED
CKL,SKY DUKE,2016-09-24 12:00,2016-09-24 15:00,0 days 03:00:00,0,3,3,DEPARTED
MAE,A.P.MOLLER AC2,2016-09-24 16:10,2016-09-25 14:04,0 days 21:54:00,0,21,21,DEPARTED
SKR,HAN SE,2016-09-24 23:40,2016-09-25 4:00,0 days 04:20:00,0,4,4,DEPARTED
APL,WARNOW PERCH,2016-09-25 2:20,2016-09-25 12:00,0 days 09:40:00,0,9,9,DEPARTED
SKR,SINOKOR ULSAN,2016-09-25 5:00,2016-09-25 7:00,0 days 02:00:00,0,2,2,DEPARTED
OOL,OOCL LONG,2016-09-25 7:00,2016-09-26 0:00,0 days 17:00:00,0,17,17,DEPARTED
APL,APL QINGDAO,2016-09-25 14:30,2016-09-26 6:00,0 days 15:30:00,0,15,15,DEPARTED
APL,COLOMBO SKX,2016-09-25 20:00,2016-09-26 6:00,0 days 10:00:00,0,10,10,DEPARTED
APL,APL VANCOUVER,2016-09-26 8:10,2016-09-27 2:00,0 days 17:50:00,0,17,17,DEPARTED
MAE,NORTHERN JAMBOREE,2016-09-26 12:40,2016-09-27 0:00,0 days 11:20:00,0,11,11,DEPARTED
NYK,NYK LYNX,2016-09-26 16:20,2016-09-27 14:00,0 days 21:40:00,0,21,21,DEPARTED
SKR,KHARIS VENUS,2016-09-27 1:20,2016-09-27 4:00,0 days 02:40:00,0,2,2,DEPARTED
MOL,ORIENTAL BRIGHT,2016-09-27 2:20,2016-09-27 12:00,0 days 09:40:00,0,9,9,DEPARTED
HLC,VIENNA EXPRESS,2016-09-27 4:20,2016-09-27 18:00,0 days 13:40:00,0,13,13,DEPARTED
HAS,NOVA JST1,2016-09-27 10:00,2016-09-27 12:00,0 days 02:00:00,0,2,2,DEPARTED
APL,APL THAILAND,2016-09-27 14:00,2016-09-28 2:00,0 days 12:00:00,0,12,12,DEPARTED
HLC,TOKYO EXPRESS,2016-09-27 20:10,2016-09-28 4:00,0 days 07:50:00,0,7,7,DEPARTED
HJS,HANJIN NAMU,2016-09-27 20:40,2016-09-29 6:00,1 days 09:20:00,1,9,33,DEPARTED
APL,APL GUAM,2016-09-28 4:20,2016-09-28 20:00,0 days 15:40:00,0,15,15,DEPARTED
BLA,TEXAS TRADER,2016-09-28 6:30,2016-09-28 19:30,0 days 13:00:00,0,13,13,DEPARTED
SKR,SINOKOR ULSAN,2016-09-28 15:10,2016-09-28 21:00,0 days 05:50:00,0,5,5,DEPARTED
BLA,KATRIN S,2016-09-29 2:00,2016-09-29 12:00,0 days 10:00:00,0,10,10,DEPARTED
SKR,SINOKOR INCHEON,2016-09-29 4:00,2016-09-29 6:00,0 days 02:00:00,0,2,2,DEPARTED
MAE,O.M.AGARUM ALS,2016-09-29 4:06,2016-09-29 10:00,0 days 05:54:00,0,5,5,DEPARTED
APL,COLOMBO SKX,2016-09-29 8:10,2016-09-29 16:00,0 days 07:50:00,0,7,7,DEPARTED
MOL,MOL SEABREEZE,2016-09-29 8:20,2016-09-29 22:00,0 days 13:40:00,0,13,13,DEPARTED
MAE,MAERSK SEBAROK,2016-09-29 15:00,2016-09-30 4:19,0 days 13:19:00,0,13,13,DEPARTED
APL,APL SINGAPORE,2016-09-29 15:10,2016-09-30 10:00,0 days 18:50:00,0,18,18,DEPARTED
SKR,HAN SE,2016-09-30 1:10,2016-09-30 6:00,0 days 04:50:00,0,4,4,DEPARTED
APL,APL HOLLAND,2016-09-30 1:10,2016-09-30 22:00,0 days 20:50:00,0,20,20,DEPARTED
HMM,HYUNDAI SHANGHAI,2016-09-30 6:20,2016-10-01 0:20,0 days 18:00:00,0,18,18,DEPARTED
CKL,SKY DUKE,2016-09-30 11:30,2016-09-30 16:00,0 days 04:30:00,0,4,4,DEPARTED
MSC,MSC INGY,2016-09-30 18:30,2016-10-01 10:00,0 days 15:30:00,0,15,15,DEPARTED
DJS,DONGJIN TOKUYAMA,2016-10-01 4:30,2016-10-01 6:00,0 days 01:30:00,0,1,1,DEPARTED
SKR,SINOKOR ULSAN,2016-10-01 8:00,2016-10-01 10:00,0 days 02:00:00,0,2,2,DEPARTED
OOL,OOCL LONDON,2016-10-01 8:15,2016-10-02 2:00,0 days 17:45:00,0,17,17,DEPARTED
NYK,NYK DEMETER,2016-10-01 12:30,2016-10-02 10:00,0 days 21:30:00,0,21,21,DEPARTED
MAE,SOVEREIGN MAERSK,2016-10-01 14:30,2016-10-02 12:00,0 days 21:30:00,0,21,21,DEPARTED
APL,COLOMBO SKX,2016-10-02 4:30,2016-10-02 14:00,0 days 09:30:00,0,9,9,DEPARTED
ZIM,ZIM ROTTERDAM,2016-10-02 12:10,2016-10-03 6:00,0 days 17:50:00,0,17,17,DEPARTED
APL,ASIATIC DAWN,2016-10-02 14:30,2016-10-03 0:00,0 days 09:30:00,0,9,9,DEPARTED
SKR,HAN SE,2016-10-02 17:00,2016-10-02 19:00,0 days 02:00:00,0,2,2,DEPARTED
HLC,HANOVER EXPRESS,2016-10-03 2:20,2016-10-03 22:00,0 days 19:40:00,0,19,19,DEPARTED
APL,APL COLUMBUS,2016-10-03 6:05,2016-10-04 2:00,0 days 19:55:00,0,19,19,DEPARTED
MAE,MAERSK SAVANNAH,2016-10-03 10:20,2016-10-04 2:00,0 days 15:40:00,0,15,15,DEPARTED
HJS,HANJIN BUDAPEST,2016-10-04 0:50,2016-10-04 16:00,0 days 15:10:00,0,15,15,DEPARTED
SKR,KHARIS VENUS,2016-10-04 4:20,2016-10-04 7:00,0 days 02:40:00,0,2,2,DEPARTED
MAE,SINE MAERSK,2016-10-04 6:58,2016-10-06 12:30,2 days 05:32:00,2,5,53,DEPARTED
HAS,NOVA JST1,2016-10-04 8:00,2016-10-04 10:00,0 days 02:00:00,0,2,2,DEPARTED
APL,APL PHILIPPINES,2016-10-04 12:00,2016-10-06 8:00,1 days 20:00:00,1,20,44,DEPARTED
NYK,NYK LYRA,2016-10-06 8:10,2016-10-07 6:00,0 days 21:50:00,0,21,21,DEPARTED
APL,APL THAILAND,2016-10-06 12:40,2016-10-07 14:00,1 days 01:20:00,1,1,25,DEPARTED
MAE,MAERSK SENANG,2016-10-06 18:24,2016-10-07 12:10,0 days 17:46:00,0,17,17,DEPARTED
SKR,HAN SE,2016-10-07 3:00,2016-10-07 9:00,0 days 06:00:00,0,6,6,DEPARTED
BLA,TEXAS TRADER,2016-10-07 8:20,2016-10-08 5:00,0 days 20:40:00,0,20,20,DEPARTED
BLA,KATRIN S,2016-10-07 15:35,2016-10-08 4:00,0 days 12:25:00,0,12,12,DEPARTED
HAS,NOVA JST1,2016-10-07 20:08,2016-10-07 22:00,0 days 01:52:00,0,1,1,DEPARTED
MOL,SIMA PERFECT,2016-10-07 20:50,2016-10-08 10:00,0 days 13:10:00,0,13,13,DEPARTED
APL,COLOMBO SKX,2016-10-07 22:20,2016-10-08 10:00,0 days 11:40:00,0,11,11,DEPARTED
MSC,MSC MAYA,2016-10-08 6:30,2016-10-08 22:00,0 days 15:30:00,0,15,15,DEPARTED
APL,ASIATIC ECLIPSE,2016-10-08 12:00,2016-10-09 2:00,0 days 14:00:00,0,14,14,DEPARTED
OOL,OOCL LUXEMBOURG,2016-10-08 16:10,2016-10-10 4:00,1 days 11:50:00,1,11,35,DEPARTED
MOL,MOL SPARKLE,2016-10-09 0:30,2016-10-09 18:00,0 days 17:30:00,0,17,17,DEPARTED
MAE,MAERSK SALALAH,2016-10-09 1:14,2016-10-10 12:06,1 days 10:52:00,1,10,34,DEPARTED
CKL,SKY DUKE,2016-10-09 8:00,2016-10-09 15:30,0 days 07:30:00,0,7,7,DEPARTED
NYK,NYK DIANA,2016-10-09 20:00,2016-10-10 20:00,1 days 00:00:00,1,0,24,DEPARTED
APL,APL GWANGYANG,2016-10-10 6:00,2016-10-11 4:00,0 days 22:00:00,0,22,22,DEPARTED
APL,APL DETROIT,2016-10-10 14:05,2016-10-11 6:00,0 days 15:55:00,0,15,15,DEPARTED
APL,APL TURKEY,2016-10-10 22:30,2016-10-11 16:00,0 days 17:30:00,0,17,17,DEPARTED
HLC,BUDAPEST EXPRESS,2016-10-11 7:00,2016-10-12 6:00,0 days 23:00:00,0,23,23,DEPARTED
APL,COLOMBO SKX,2016-10-11 8:05,2016-10-11 16:00,0 days 07:55:00,0,7,7,DEPARTED
MOL,SIMA SADAF,2016-10-11 8:15,2016-10-11 20:00,0 days 11:45:00,0,11,11,DEPARTED
NYK,NYK LEO,2016-10-11 18:10,2016-10-12 16:00,0 days 21:50:00,0,21,21,DEPARTED
APL,APL CHINA,2016-10-11 22:20,2016-10-12 12:00,0 days 13:40:00,0,13,13,DEPARTED
HAS,NOVA JST1,2016-10-12 0:10,2016-10-12 3:00,0 days 02:50:00,0,2,2,DEPARTED
APL,APL GUAM,2016-10-12 8:00,2016-10-12 18:00,0 days 10:00:00,0,10,10,DEPARTED
